8.8,81.7,465.1,75.3,1.0,0.8,0.0,0.4,6219.9
9.0,83.3,488.4,76.5,1.0,0.8,0.0,0.4,6429.0
9.0,83.4,489.8,76.6,1.0,0.8,0.0,0.4,6393.7
9.0,81.9,473.2,75.6,1.2,0.7,0.0,0.4,6276.0
8.9,82.7,481.0,76.1,1.2,0.7,0.0,0.4,6324.0
8.9,82.7,482.4,76.1,1.2,0.7,0.0,0.4,6301.0
8.9,83.2,489.2,76.4,1.6,0.8,0.0,0.4,6428.0
8.9,83.2,488.9,76.6,1.6,0.8,0.0,0.4,6431.0
9.0,83.4,489.9,76.4,1.6,0.8,0.0,0.4,6418.0
9.0,83.6,488.7,76.8,2.2,0.8,0.0,0.4,6088.0
8.9,80.9,457.4,74.8,2.2,0.8,0.0,0.4,6093.0
8.3,73.7,364.3,69.9,1.1,0.7,0.0,0.4,5337.0
8.3,73.4,355.9,69.4,1.0,0.6,0.0,0.4,5300.0
8.4,73.7,361.7,69.8,1.1,0.6,0.0,0.4,5374.0
8.4,74.3,367.7,70.0,1.0,0.6,0.0,0.4,5366.0
8.4,74.2,367.6,70.0,1.0,0.8,0.0,0.4,5293.0
8.4,73.2,368.7,70.0,1.0,0.8,0.0,0.4,5645.0
8.5,75.5,386.6,71.0,1.3,0.8,0.0,0.4,5673.0
8.7,78.3,424.1,73.1,1.2,0.7,0.0,0.4,5859.0
8.7,79.5,441.0,73.9,0.8,1.2,0.0,0.4,6063.0
8.7,81.3,460.8,75.1,0.8,1.2,0.0,0.4,6188.0
8.8,82.0,470.4,75.4,0.8,1.2,0.0,0.4,6222.0
8.9,81.9,471.8,75.4,0.8,1.2,0.0,0.4,6250.0
8.8,81.3,464.9,75.4,0.7,1.2,0.0,0.4,6309.0
8.9,83.1,484.3,76.4,0.8,1.4,0.0,0.4,6413.0
8.9,83.3,485.1,76.5,0.7,1.3,0.0,0.4,6475.0
9.1,84.2,499.7,77.2,0.7,1.3,0.0,0.4,6439.0
9.2,85.5,517.2,77.8,0.7,1.3,0.0,0.4,6674.0
9.2,85.5,517.6,77.8,0.7,1.3,0.0,0.4,6542.0
9.1,84.9,508.9,77.4,1.8,1.6,0.0,0.4,6213.0
8.7,80.1,443.7,74.4,1.8,1.6,0.0,0.4,5970.0
8.6,79.4,434.6,73.8,1.8,1.6,0.0,0.4,6058.7
8.7,80.4,448.0,74.4,1.2,0.8,0.0,0.4,6071.0
8.5,76.2,399.8,71.7,1.0,0.7,0.0,0.4,5678.0
8.5,74.6,374.0,70.4,1.3,2.0,0.0,0.4,5443.0
8.5,74.4,372.8,70.2,1.3,2.0,0.0,0.4,5348.0
8.4,73.5,359.2,69.7,1.3,2.0,0.0,0.4,5277.0
8.4,73.6,359.0,69.7,1.3,2.0,0.0,0.4,5297.0
8.4,73.5,358.7,69.4,1.3,2.0,0.0,0.4,5336.0
8.4,73.4,360.9,69.4,1.3,2.0,0.0,0.4,5335.0
8.4,73.4,360.8,69.4,1.3,2.0,0.0,0.4,5330.0
8.7,78.8,433.0,73.5,0.8,1.0,0.0,0.4,5979.0
8.7,78.8,434.0,73.4,0.8,1.0,0.0,0.4,5934.0
8.7,80.2,447.0,74.5,1.3,0.7,0.0,0.4,6101.0
8.8,81.9,469.0,75.5,1.3,0.8,0.0,0.4,6271.0
9.0,85.0,504.0,77.4,2.4,1.1,0.0,0.4,6510.0
9.0,84.8,505.3,77.3,2.2,1.0,0.0,0.4,6523.0
9.0,84.7,505.0,77.3,2.2,0.8,0.0,0.4,6481.0
9.0,84.8,501.7,77.4,2.4,0.8,0.0,0.4,6590.0
9.2,87.4,530.0,78.8,2.1,1.2,0.0,0.5,6710.0
9.2,87.2,535.9,79.0,1.7,1.0,0.0,0.5,6778.0
9.1,87.2,538.5,79.0,2.0,1.5,0.0,0.5,6767.0
9.1,87.5,537.9,79.0,2.0,1.2,0.0,0.5,6803.0
9.1,88.3,537.5,79.6,1.3,2.0,0.0,0.5,6811.0
8.9,82.3,471.6,75.8,1.3,2.0,0.0,0.4,6254.0
8.9,82.4,474.6,75.6,1.3,2.0,0.0,0.4,6311.0
8.8,82.3,474.8,76.0,1.3,2.0,0.0,0.4,6264.0
8.7,80.6,529.9,73.2,1.3,2.0,0.0,0.4,6002.0
8.4,73.7,362.0,69.7,1.0,0.7,0.0,0.4,5362.0
8.4,74.3,368.0,70.2,1.0,0.7,0.0,0.4,5340.0
8.4,74.2,371.0,70.2,1.1,0.6,0.0,0.4,5380.0
8.4,74.1,367.0,70.0,1.2,0.6,0.0,0.4,5389.0
8.4,74.1,368.0,70.0,1.2,0.6,0.0,0.4,5438.0
8.4,73.9,367.0,69.9,1.2,0.6,0.0,0.4,5404.0
8.3,74.0,364.0,70.0,1.1,0.8,0.0,0.4,5372.0
8.4,75.7,390.0,71.2,1.1,0.7,0.0,0.4,5564.0
8.7,80.5,451.0,74.6,1.3,0.8,0.0,0.4,5950.0
8.5,78.8,431.0,73.4,1.2,0.7,0.0,0.4,5879.0
8.6,79.0,431.2,73.4,1.2,0.7,0.0,0.4,5951.0
8.6,78.8,430.9,73.4,1.2,0.7,0.0,0.4,5956.0
8.7,79.5,438.1,73.8,1.2,0.7,0.0,0.4,5944.0
8.8,80.2,451.0,74.4,1.3,0.6,0.0,0.4,6043.0
8.8,80.2,451.0,74.4,1.3,0.6,0.0,0.4,6081.0
8.8,81.0,457.3,75.0,1.3,0.6,0.0,0.4,6180.0
8.8,81.0,457.1,75.0,1.3,0.6,0.0,0.4,6177.0
8.8,80.7,455.1,75.0,1.3,0.6,0.0,0.4,6054.0
8.8,80.4,451.0,74.4,1.4,0.9,0.0,0.4,6031.0
8.9,80.4,449.0,74.5,1.3,0.7,0.0,0.4,6029.0
8.8,78.8,408.0,73.3,1.1,0.8,0.0,0.4,5801.0
8.7,77.1,397.0,72.1,1.2,0.7,0.0,0.4,5702.0
8.5,74.5,370.4,70.1,1.0,0.7,0.0,0.4,5377.0
8.5,75.4,387.8,71.0,1.2,0.7,0.0,0.4,5576.0
8.6,76.0,389.2,71.0,1.0,0.7,0.0,0.4,5611.0
8.5,75.6,388.7,71.0,1.0,0.6,0.0,0.4,5624.0
8.5,75.2,380.5,70.6,1.1,0.8,0.0,0.4,5509.0
8.4,74.1,366.5,69.8,1.1,0.8,0.0,0.4,5334.0
8.4,74.6,372.8,70.2,1.2,0.7,0.0,0.4,5474.0
8.4,75.0,381.2,70.6,1.0,0.6,0.0,0.4,5528.0
8.6,79.2,436.4,73.6,1.0,0.8,0.1,0.4,5893.0
8.7,81.0,461.4,75.0,1.3,0.8,0.0,0.4,6184.0
8.7,80.7,458.8,74.6,1.2,0.8,0.0,0.4,6097.0
8.9,82.5,476.6,75.9,1.3,0.9,0.0,0.4,6609.0
8.9,82.7,482.0,76.0,1.2,0.9,0.0,0.4,6401.0
8.9,82.7,483.1,76.2,1.4,1.1,0.0,0.4,6449.0
8.9,82.7,480.8,76.1,1.4,1.1,0.0,0.4,6397.0
9.0,83.4,488.5,76.4,1.4,1.0,0.0,0.4,6374.0
9.0,83.4,489.2,76.6,1.4,1.0,0.0,0.4,6421.0
9.0,83.1,490.8,76.4,1.4,1.0,0.0,0.4,6403.0
9.0,83.3,489.7,76.4,1.4,1.0,0.0,0.4,6419.0
9.0,83.3,489.9,76.6,1.4,0.9,0.0,0.4,6415.0
9.0,83.3,489.1,76.4,1.7,0.7,0.0,0.4,6345.0
8.7,77.4,402.2,72.4,1.7,0.7,0.0,0.4,5852.0
8.5,75.3,383.9,70.8,1.2,0.6,0.0,0.4,5566.0
8.5,75.2,384.6,70.8,1.0,0.7,0.0,0.4,5552.0
8.5,75.5,387.5,71.0,1.0,0.7,0.0,0.4,5526.0
8.4,75.0,375.9,70.4,1.0,0.7,0.0,0.4,5513.0
8.8,78.1,416.1,72.6,1.1,0.9,0.0,0.4,5880.0
8.6,76.5,400.0,71.6,1.1,0.6,0.0,0.4,5676.0
8.6,76.6,399.6,71.6,1.0,0.7,0.0,0.4,5721.0
8.6,76.7,400.0,71.6,1.3,0.8,0.0,0.4,5679.0
8.6,76.4,400.1,71.6,1.1,0.7,0.0,0.4,5773.0
8.6,76.6,400.0,71.6,1.2,0.7,0.0,0.4,5671.0
8.7,78.1,421.2,72.8,1.2,0.7,0.0,0.4,5858.0
8.8,81.2,460.2,75.0,1.3,0.9,0.0,0.4,6169.0
8.8,81.6,465.6,75.4,1.5,0.7,0.0,0.4,6217.0
8.9,82.2,477.5,75.7,1.5,0.7,0.0,0.4,6351.0
9.0,82.2,472.2,75.8,1.5,0.8,0.0,0.4,6285.0
9.0,82.0,472.2,75.8,1.4,0.8,0.0,0.4,6355.0
9.0,82.0,472.1,75.7,1.4,0.8,0.0,0.4,6340.0
9.0,82.0,473.9,75.7,1.4,0.8,0.0,0.4,6258.0
9.0,82.0,473.9,75.7,1.4,0.8,0.0,0.4,6265.0
9.2,85.1,515.5,76.6,1.4,0.8,0.0,0.4,6577.0
9.2,85.1,515.8,77.8,1.4,0.8,0.0,0.4,6587.0
9.1,85.0,513.1,77.6,2.0,1.1,0.0,0.4,6631.0
9.1,85.1,510.5,77.6,2.0,1.1,0.0,0.4,6551.0
8.8,79.7,441.7,74.0,1.5,0.8,0.0,0.4,6045.0
8.5,77.2,406.1,72.0,1.2,0.7,0.0,0.4,5671.0
8.4,74.8,376.0,70.4,1.6,0.7,0.0,0.4,5424.0
8.9,79.0,430.8,73.4,1.3,1.6,0.0,0.4,6050.0
8.5,74.6,371.0,70.0,1.3,1.6,0.0,0.4,5494.0
8.5,75.4,383.5,70.8,1.3,1.6,0.0,0.4,5544.0
8.6,76.1,396.3,71.5,0.6,1.2,0.0,0.4,5723.0
8.6,76.2,394.2,71.6,0.6,1.2,0.0,0.4,5617.0
8.6,76.2,396.3,71.6,0.6,1.2,0.0,0.4,5623.0
8.6,76.2,395.6,71.6,0.6,1.2,0.0,0.4,5627.0
8.8,79.0,431.3,73.6,0.6,1.2,0.0,0.4,6088.0
9.0,84.7,504.0,77.4,2.4,1.0,0.0,0.4,6535.0
9.1,87.1,534.7,78.7,1.9,1.1,0.0,0.5,6865.0
9.2,87.9,543.8,79.4,1.9,1.4,0.0,0.5,6770.0
9.3,87.9,547.0,79.6,2.3,1.3,0.0,0.5,6815.0
9.4,89.1,561.7,80.1,2.0,1.4,0.0,0.5,6903.0
9.4,90.2,574.9,80.8,1.9,1.2,0.0,0.5,7057.0
9.4,90.2,573.4,80.7,1.2,2.1,0.0,0.5,7079.0
9.4,90.1,573.4,80.7,1.2,2.1,0.0,0.5,7006.0
9.4,89.5,569.4,80.5,1.3,1.6,0.0,0.5,7043.0
9.0,82.7,479.5,76.0,1.3,1.6,0.0,0.4,6360.0
8.9,79.8,442.2,74.1,1.3,1.6,0.0,0.4,6112.0
8.5,76.2,397.0,71.7,1.2,0.7,0.0,0.4,5655.0
8.5,76.2,397.0,72.7,1.2,0.7,0.0,0.4,5690.0
8.5,76.3,397.0,71.7,1.2,0.7,0.0,0.4,5697.0
8.7,77.5,412.5,72.4,1.2,0.7,0.0,0.4,5753.0
8.7,77.1,404.8,72.0,1.2,0.7,0.0,0.4,5759.0
8.6,76.1,394.8,71.4,1.4,0.7,0.0,0.4,5687.0
8.5,75.3,387.0,71.0,1.2,0.7,0.0,0.4,5568.0
8.6,78.3,424.5,73.0,1.8,0.8,0.0,0.4,5875.0
8.7,81.1,459.7,75.2,1.6,0.8,0.0,0.4,6244.0
9.0,83.5,508.5,76.4,1.7,1.0,0.0,0.4,6430.0
9.0,85.9,519.3,78.0,2.1,1.0,0.0,0.4,6721.0
9.1,85.9,517.1,78.0,2.0,1.2,0.0,0.4,6668.0
9.1,87.4,536.1,78.8,2.0,1.2,0.0,0.5,6834.0
9.1,87.4,535.0,78.8,1.9,1.2,0.0,0.4,6741.0
9.1,87.3,535.0,78.7,1.9,1.2,0.0,0.4,6254.0
9.0,84.9,506.8,77.6,1.9,1.2,0.0,0.4,6565.0
9.0,83.9,493.9,76.8,2.8,1.2,0.0,0.4,6446.0
9.1,86.6,528.8,78.4,2.0,1.1,0.0,0.4,6818.0
9.1,86.2,521.0,78.3,2.0,1.3,0.0,0.4,6636.0
9.1,86.2,524.0,78.3,2.0,1.3,0.0,0.4,6691.0
8.8,81.9,467.0,75.5,2.0,0.8,0.0,0.4,5232.0
8.8,80.5,453.0,74.8,1.8,0.8,0.0,0.4,6179.0
8.6,75.5,383.5,70.8,1.2,0.7,0.0,0.4,5581.0
8.5,75.3,382.6,70.8,1.2,0.6,0.0,0.4,5438.0
8.5,75.3,381.7,70.8,1.1,0.7,0.0,0.4,5554.0
8.3,74.1,370.3,70.0,1.3,0.9,0.0,0.4,5426.0
8.7,80.3,448.8,74.4,1.0,0.0,0.0,0.4,6227.0
9.0,85.0,507.9,77.4,2.3,0.9,0.0,0.4,6597.3
9.0,85.0,508.4,77.4,2.3,0.9,0.0,0.4,6613.0
9.1,84.9,506.0,77.4,2.3,1.0,0.0,0.4,6626.0
9.1,84.8,507.3,77.4,2.4,1.0,0.0,0.4,6621.0
9.1,84.8,507.2,77.4,2.3,1.2,0.0,0.4,6606.0
9.1,84.8,506.0,77.4,1.5,1.0,0.0,0.4,6596.0
8.7,79.2,439.8,73.6,1.2,0.7,0.0,0.4,6094.0
8.5,75.9,394.8,71.4,1.1,0.7,0.0,0.4,5660.0
8.4,75.3,384.8,70.8,1.1,0.7,0.0,0.4,5550.0
8.6,75.7,384.4,70.8,1.4,0.6,0.0,0.4,5547.0
8.6,76.5,397.8,71.6,1.3,0.7,0.0,0.4,5621.0
8.6,76.0,390.6,71.2,1.1,0.7,0.0,0.4,5579.0
8.6,75.9,390.5,71.2,1.1,0.6,0.0,0.4,5725.0
8.6,75.8,390.1,71.2,1.1,0.7,0.0,0.4,5528.0
8.6,75.7,390.3,71.2,1.1,0.9,0.0,0.4,5580.0
8.6,75.8,390.4,71.2,1.1,0.7,0.0,0.4,5567.0
8.6,80.9,454.4,74.8,1.5,0.0,0.0,0.4,6157.0
8.8,82.1,472.8,75.7,0.8,1.3,0.0,0.4,6254.0
8.8,82.2,473.5,75.7,1.0,1.4,0.0,0.4,6190.0
9.0,84.4,503.2,77.4,1.1,2.2,0.0,0.4,6585.0
8.9,83.4,488.9,76.4,1.1,2.2,0.0,0.4,6366.0
9.2,87.2,537.4,78.8,1.4,1.8,0.0,0.5,6700.0
9.2,87.1,536.0,78.8,1.4,2.0,0.0,0.5,6704.0
9.2,87.0,534.4,79.0,1.4,1.6,0.0,0.5,6825.0
9.2,87.0,534.0,79.0,1.3,1.8,0.0,0.5,6719.0
8.9,82.3,479.9,76.0,0.8,1.4,0.0,0.4,6301.0
8.5,77.4,412.8,72.4,1.3,0.7,0.0,0.4,5796.0
8.5,77.4,412.6,72.5,1.3,0.7,0.0,0.4,5722.0
8.9,84.4,498.9,77.0,2.5,1.3,0.0,0.4,6529.0
9.0,85.0,508.0,77.4,2.5,1.2,0.0,0.4,6580.0
9.0,84.8,507.4,77.4,2.4,1.2,0.0,0.4,6503.0
9.1,83.4,488.0,76.6,1.5,1.0,0.0,0.4,6335.0
9.0,81.4,464.8,75.6,1.3,0.9,0.0,0.4,6198.0
8.8,79.6,441.2,74.1,1.2,0.9,0.0,0.4,5774.0
8.8,78.8,429.7,73.4,1.3,0.6,0.0,0.4,5889.0
8.8,79.1,430.4,73.4,1.2,0.6,0.0,0.4,5904.0
8.5,75.1,382.3,70.6,1.1,0.6,0.0,0.4,5502.0
8.5,76.0,394.0,71.6,1.0,0.6,0.0,0.4,5567.0
8.6,76.1,394.0,71.5,1.2,0.6,0.0,0.4,5627.0
8.5,75.6,386.0,71.1,1.0,0.8,0.0,0.4,5519.0
8.5,75.9,388.0,71.1,1.0,0.7,0.0,0.4,5568.0
8.5,75.9,394.0,71.6,1.0,0.7,0.0,0.4,5660.0
8.5,76.0,394.7,71.4,1.0,0.7,0.0,0.4,5671.0
8.6,78.0,418.1,73.0,1.1,0.7,0.0,0.4,5818.0
8.6,78.0,418.1,73.0,1.1,0.7,0.0,0.4,6134.0
8.4,76.8,406.0,72.0,1.1,0.7,0.0,0.4,5699.0
8.8,82.8,477.6,76.0,1.2,0.9,0.0,0.4,6302.0
8.8,82.8,478.7,76.0,1.3,1.0,0.0,0.4,6410.0
9.0,84.1,495.4,77.0,1.3,1.0,0.0,0.4,6385.0
8.9,82.6,480.4,76.2,1.4,1.1,0.0,0.4,6327.0
8.8,81.7,464.8,75.6,1.4,1.1,0.0,0.4,6236.0
8.8,81.6,464.5,75.2,1.4,0.9,0.0,0.4,6206.0
9.0,83.3,489.0,76.4,1.7,1.0,0.0,0.4,6351.0
8.9,83.3,487.5,76.4,1.6,1.1,0.0,0.4,6463.0
8.9,83.3,487.9,76.4,1.5,0.8,0.0,0.4,6388.0
9.0,83.3,485.9,76.4,1.5,1.0,0.0,0.4,6327.0
9.0,83.4,485.8,76.4,1.5,1.0,0.0,0.4,6349.0
8.9,82.0,471.9,75.8,1.5,1.0,0.0,0.4,6239.0
8.5,80.6,417.8,73.0,1.1,0.7,0.0,0.4,5880.0
8.4,75.5,385.2,71.2,1.0,0.6,0.0,0.4,5529.0
8.7,78.1,425.7,74.0,1.9,1.4,0.0,0.4,5843.0
8.7,76.9,409.0,72.8,1.7,1.6,0.0,0.4,5620.0
8.7,76.1,393.6,72.2,1.9,1.8,0.0,0.4,5535.0
8.7,76.1,395.3,72.2,1.6,2.0,0.0,0.4,5443.0
8.7,76.1,394.3,72.2,1.6,2.0,0.0,0.4,5464.0
8.6,75.6,388.0,71.8,1.5,2.0,0.0,0.4,5462.0
8.6,75.6,388.6,71.8,1.1,2.1,0.0,0.4,5409.0
8.7,79.0,434.5,74.4,2.0,1.7,0.0,0.4,5778.0
9.0,82.1,477.4,76.8,2.0,2.1,0.0,0.4,6129.0
9.1,83.9,498.8,78.0,2.3,3.0,0.0,0.4,6406.0
9.1,84.1,500.6,78.2,2.3,3.0,0.0,0.4,6356.0
9.0,82.6,481.2,77.6,2.3,3.0,0.0,0.4,6172.0
9.0,82.5,479.3,77.1,1.9,2.1,0.0,0.4,6220.0
9.1,82.8,486.5,77.2,1.9,3.0,0.0,0.4,6277.0
9.2,84.5,510.5,78.5,1.9,3.0,0.0,0.4,6477.0
9.0,82.5,480.8,77.2,1.9,2.8,0.0,0.4,6235.0
9.2,84.8,511.3,78.5,1.9,3.0,0.0,0.4,6516.0
8.7,78.1,425.5,74.0,1.9,1.9,0.0,0.4,5786.0
9.3,85.8,520.7,79.0,2.5,2.0,0.0,0.4,6583.0
9.0,81.1,461.6,76.0,2.0,2.1,0.0,0.4,6112.0
9.0,80.9,361.5,76.0,1.8,2.0,0.0,0.4,6079.0
8.7,78.1,427.4,74.0,2.1,1.6,0.0,0.4,5801.0
9.1,82.1,476.6,77.0,3.5,2.6,0.0,0.4,6154.0
8.7,76.9,407.9,73.1,3.5,2.6,0.0,0.4,5650.0
8.7,77.0,408.2,73.1,3.5,2.6,0.0,0.4,5638.0
8.7,77.0,407.2,73.1,3.5,2.6,0.0,0.4,5615.0
8.7,77.1,407.0,73.1,3.5,2.6,0.0,0.4,5586.0
8.8,77.1,406.6,73.1,3.5,2.6,0.0,0.4,5568.0
8.8,76.9,406.4,73.1,3.5,2.6,0.0,0.4,5527.0
8.9,78.6,429.8,74.2,2.1,1.7,0.0,0.4,5773.0
9.1,82.6,481.8,77.0,2.2,2.1,0.0,0.4,6236.0
9.1,83.5,491.4,77.6,2.2,1.4,0.0,0.4,6295.0
9.2,84.4,541.5,78.8,3.3,3.5,0.0,0.5,6667.0
9.4,89.0,560.9,81.0,3.2,3.0,0.0,0.5,6742.0
9.4,89.6,570.5,81.6,3.2,3.0,0.0,0.5,6936.0
9.4,89.9,572.4,81.8,3.2,3.0,0.0,0.5,6867.0
9.4,89.7,571.3,81.5,3.3,2.8,0.0,0.5,6855.0
9.3,87.3,541.1,80.1,2.5,3.0,0.0,0.5,6603.0
9.3,88.0,554.7,80.4,2.5,3.0,0.0,0.5,6771.0
9.3,88.9,556.6,80.8,2.5,3.4,0.0,0.5,6702.0
9.4,89.2,562.4,81.0,2.7,2.3,0.0,0.5,6783.0
9.4,88.9,562.6,81.3,2.7,2.3,0.0,0.5,6811.0
9.3,88.8,562.4,81.0,3.2,2.5,0.0,0.5,6807.0
9.3,87.2,551.6,80.0,3.5,2.6,0.0,0.4,6786.0
9.1,82.1,476.2,77.1,3.5,2.6,0.0,0.4,6131.0
8.6,76.3,402.0,72.6,1.4,2.2,0.0,0.4,5677.0
8.7,76.5,402.2,72.7,1.6,2.2,0.0,0.4,5546.0
8.7,76.5,402.5,72.5,2.2,2.1,0.0,0.4,5616.0
8.7,76.7,402.0,72.6,2.2,2.1,0.0,0.4,5554.0
8.7,76.6,402.7,72.6,2.2,2.1,0.0,0.4,5688.0
8.7,76.6,402.0,72.6,2.2,2.1,0.0,0.4,5550.0
8.9,79.5,442.8,75.0,2.2,2.1,0.0,0.4,5900.0
8.9,80.8,486.2,75.8,2.1,2.3,0.0,0.4,6225.0
9.1,84.5,510.1,78.4,0.0,2.5,0.0,0.4,6443.0
9.1,84.4,513.8,78.2,1.8,2.7,0.0,0.4,6426.0
9.3,87.3,538.8,80.0,3.1,2.7,0.0,0.4,6726.0
9.3,87.0,542.2,80.2,3.4,2.6,0.0,0.5,6719.0
9.3,86.1,525.0,79.4,3.3,2.6,0.0,0.4,6570.0
9.3,86.1,529.0,79.4,3.5,2.3,0.0,0.4,6600.0
9.2,87.0,534.0,80.0,3.1,2.9,0.0,0.5,6745.0
9.2,86.9,534.0,79.8,3.2,2.8,0.0,0.4,6623.0
9.2,87.2,535.9,79.8,2.4,2.7,0.0,0.4,6647.0
9.2,88.1,546.0,80.2,2.8,2.4,0.0,0.5,6680.0
9.0,83.3,499.6,77.7,2.5,2.6,0.0,0.4,6640.0
9.0,83.3,499.5,77.7,2.5,2.7,0.0,0.4,6253.0
8.7,75.7,391.0,72.2,1.9,1.5,0.0,0.4,5519.0
8.6,76.2,377.8,72.4,2.0,1.7,0.0,0.4,5574.0
8.7,76.6,405.3,72.8,1.9,1.6,0.0,0.4,5515.0
8.6,76.7,406.0,72.8,2.2,1.7,0.0,0.4,5638.0
9.2,82.8,534.7,77.4,2.0,1.9,0.0,0.4,6368.0
9.0,85.0,511.6,78.6,2.9,2.3,0.0,0.4,6518.0
9.2,86.2,529.5,79.4,3.5,2.7,0.0,0.4,6589.0
9.4,88.3,554.0,80.6,3.2,3.2,0.0,0.5,6743.0
9.4,88.0,554.1,80.6,2.9,2.5,0.0,0.5,6823.0
9.4,88.1,554.4,80.3,2.9,2.5,0.0,0.5,6822.0
9.4,88.0,554.5,70.6,2.9,2.6,0.0,0.5,6808.0
9.4,88.0,554.5,80.6,2.5,2.2,0.0,0.4,6811.0
9.2,83.9,498.8,78.0,2.2,2.2,0.0,0.4,6380.0
9.2,85.5,517.5,79.0,3.2,2.1,0.0,0.4,6603.0
9.2,85.5,518.2,79.0,3.2,2.1,0.0,0.4,6503.0
9.0,82.2,476.3,76.9,2.2,2.3,0.0,0.4,6240.0
9.0,82.2,476.0,76.9,2.7,2.2,0.0,0.4,6239.0
9.0,82.2,476.1,76.9,2.3,2.2,0.0,0.4,6159.0
